id,year,name,abbr,state,votes,parties
2004_WV,2004,"Nader, Ralph",WV,West Virginia,4063,Independent
2004_WV,2004,"Badnarik, Michael",WV,West Virginia,1405,Libertarian
2004_WV,2004,"Peroutka, Michael",WV,West Virginia,82,Write-In
2004_WV,2004,"Kennedy, John",WV,West Virginia,13,Write-In
2004_WV,2004,"Cobb, David",WV,West Virginia,5,Write-In
2004_WI,2004,"Kerry, John F.",WI,Wisconsin,1489504,Democratic
2004_WI,2004,"Bush, George W.",WI,Wisconsin,1478120,Republican
2004_WI,2004,"Nader, Ralph",WI,Wisconsin,16390,The Better Life
2004_WI,2004,"Badnarik, Michael",WI,Wisconsin,6464,Libertarian
2004_WI,2004,"Cobb, David",WI,Wisconsin,2661,Wisconsin Greens
2004_WI,2004,"Brown, Walter F.",WI,Wisconsin,471,Socialist Party Of Wisconsin
2004_WI,2004,"Harris, James",WI,Wisconsin,411,Socialist Workers Party
2004_WY,2004,"Bush, George W.",WY,Wyoming,167629,Republican
2004_WY,2004,"Kerry, John F.",WY,Wyoming,70776,Democratic
2004_WY,2004,"Nader, Ralph",WY,Wyoming,2741,Independent
2004_WY,2004,"Badnarik, Michael",WY,Wyoming,1171,Libertarian
2004_WY,2004,"Peroutka, Michael A.",WY,Wyoming,631,Independent
